long_fundid,double_gainaby,double_riskaby,long_hitcount
39286580,50.0,50.0,Null
39286577,50.0,50.0,Null
39289956,50.0,50.0,Null
39285984,50.0,50.0,Null
39289933,50.0,50.0,Null
39285991,50.0,50.0,Null
39289938,50.0,50.0,Null
39290597,50.0,50.0,Null
39290561,50.0,50.0,Null
39290563,50.0,50.0,Null
39290566,50.0,50.0,Null
39290567,50.0,50.0,Null
39290568,50.0,50.0,Null
39290569,50.0,50.0,Null
39290551,50.0,50.0,Null
39290550,50.0,50.0,Null
39290574,50.0,50.0,Null
39290573,50.0,50.0,Null
39290572,50.0,50.0,Null
39290571,50.0,50.0,Null
39290576,50.0,50.0,Null
39286441,50.0,50.0,Null
39289099,50.0,50.0,Null
39286440,50.0,50.0,Null
39289097,50.0,50.0,Null
39289091,50.0,50.0,Null
39289090,50.0,50.0,Null
39287849,50.0,50.0,Null
39286439,50.0,50.0,Null
39287842,50.0,50.0,Null
39287840,50.0,50.0,Null
39287845,50.0,50.0,Null
39287844,50.0,50.0,Null
39289089,50.0,50.0,Null
39289088,50.0,50.0,Null
39287837,50.0,50.0,Null
39287839,50.0,50.0,Null
39287835,50.0,50.0,Null
39286416,50.0,50.0,Null
39286412,50.0,50.0,Null
39286408,50.0,50.0,Null
39289062,50.0,50.0,Null
39289060,50.0,50.0,Null
39288082,50.0,50.0,Null
39289059,50.0,50.0,Null
39289057,50.0,50.0,Null
39288074,50.0,50.0,Null
39289056,50.0,50.0,Null
39289055,50.0,50.0,Null
39289054,50.0,50.0,Null
39289053,50.0,50.0,Null
39288078,50.0,50.0,Null
39287897,50.0,50.0,Null
39289045,50.0,50.0,Null
39289048,50.0,50.0,Null
39289043,50.0,50.0,Null
39287885,50.0,50.0,Null
39287886,50.0,50.0,Null
39289080,50.0,50.0,Null
39289082,50.0,50.0,Null
39289075,50.0,50.0,Null
39289078,50.0,50.0,Null
39287877,50.0,50.0,Null
39287878,50.0,50.0,Null
39289064,50.0,50.0,Null
39287865,50.0,50.0,Null
39289018,50.0,50.0,Null
39289012,50.0,50.0,Null
39288975,50.0,50.0,Null
39290543,50.0,50.0,Null
39289009,50.0,50.0,Null
39288978,50.0,50.0,Null
39289006,50.0,50.0,Null
39289003,50.0,50.0,Null
39289004,50.0,50.0,Null
39290514,50.0,50.0,Null
39289038,50.0,50.0,Null
39288962,50.0,50.0,Null
39290512,50.0,50.0,Null
39288963,50.0,50.0,Null
39288964,50.0,50.0,Null
39289030,50.0,50.0,Null
39289032,50.0,50.0,Null
39288960,50.0,50.0,Null
39290518,50.0,50.0,Null
39290519,50.0,50.0,Null
39289029,50.0,50.0,Null
39289027,50.0,50.0,Null
39289028,50.0,50.0,Null
39288955,50.0,50.0,Null
39289022,50.0,50.0,Null
39289026,50.0,50.0,Null
39289023,50.0,50.0,Null
39288072,50.0,50.0,Null
39288071,50.0,50.0,Null
39288959,50.0,50.0,Null
39288958,50.0,50.0,Null
39288942,50.0,50.0,Null
39288944,50.0,50.0,Null
39288946,50.0,50.0,Null
39288947,50.0,50.0,Null
39288948,50.0,50.0,Null
39288949,50.0,50.0,Null
39290508,50.0,50.0,Null
39290509,50.0,50.0,Null
39290506,50.0,50.0,Null
39288003,50.0,50.0,Null
39286473,50.0,50.0,Null
39286471,50.0,50.0,Null
39290502,50.0,50.0,Null
39288932,50.0,50.0,Null
39288939,50.0,50.0,Null
39288921,50.0,50.0,Null
39288923,50.0,50.0,Null
39288017,50.0,50.0,Null
39288020,50.0,50.0,Null
39286459,50.0,50.0,Null
39288912,50.0,50.0,Null
39286455,50.0,50.0,Null
39288918,50.0,50.0,Null
39288919,50.0,50.0,Null
39288916,50.0,50.0,Null
39288914,50.0,50.0,Null
39288907,50.0,50.0,Null
39288905,50.0,50.0,Null
39288904,50.0,50.0,Null
39288903,50.0,50.0,Null
39288902,50.0,50.0,Null
39288900,50.0,50.0,Null
39290481,50.0,50.0,Null
39290478,50.0,50.0,Null
39290454,50.0,50.0,Null
39290455,50.0,50.0,Null
39290440,50.0,50.0,Null
39290442,50.0,50.0,Null
39290441,50.0,50.0,Null
39290443,50.0,50.0,Null
39290445,50.0,50.0,Null
39290446,50.0,50.0,Null
39290449,50.0,50.0,Null
39290434,50.0,50.0,Null
39290435,50.0,50.0,Null
39290439,50.0,50.0,Null
39290437,50.0,50.0,Null
39287807,50.0,50.0,Null
39287803,50.0,50.0,Null
39287806,50.0,50.0,Null
39287812,50.0,50.0,Null
39287810,50.0,50.0,Null
39287817,50.0,50.0,Null
39287815,50.0,50.0,Null
39304642,50.0,50.0,Null
39303106,50.0,50.0,Null
39303102,50.0,50.0,Null
39304644,50.0,50.0,Null
39304643,50.0,50.0,Null
39304649,50.0,50.0,Null
39304647,50.0,50.0,Null
39304651,50.0,50.0,Null
39304652,50.0,50.0,Null
39304654,50.0,50.0,Null
39304659,50.0,50.0,Null
39304658,50.0,50.0,Null
39303928,50.0,50.0,Null
39303923,50.0,50.0,Null
39304660,50.0,50.0,Null
39301776,50.0,50.0,Null
39304629,50.0,50.0,Null
39304628,50.0,50.0,Null
39304633,50.0,50.0,Null
39304632,50.0,50.0,Null
39304631,50.0,50.0,Null
39304630,50.0,50.0,Null
39304637,50.0,50.0,Null
39304636,50.0,50.0,Null
39304638,50.0,50.0,Null
39303907,50.0,50.0,Null
39302426,50.0,50.0,Null
39302421,50.0,50.0,Null
39304669,50.0,50.0,Null
39304667,50.0,50.0,Null
39304663,50.0,50.0,Null
39304664,50.0,50.0,Null
39304671,50.0,50.0,Null
39304670,50.0,50.0,Null
39304672,50.0,50.0,Null
39304675,50.0,50.0,Null
39302457,50.0,50.0,Null
39302456,50.0,50.0,Null
39302446,50.0,50.0,Null
39302445,50.0,50.0,Null
39305300,50.0,50.0,Null
39302448,50.0,50.0,Null
39302498,50.0,50.0,Null
39302491,50.0,50.0,Null
39305364,50.0,50.0,Null
39305363,50.0,50.0,Null
39305360,50.0,50.0,Null
39305365,50.0,50.0,Null
39305367,50.0,50.0,Null
39305372,50.0,50.0,Null
39305370,50.0,50.0,Null
39305379,50.0,50.0,Null
39305376,50.0,50.0,Null
39305382,50.0,50.0,Null
39305381,50.0,50.0,Null
39305380,50.0,50.0,Null
39305385,50.0,50.0,Null
39305391,50.0,50.0,Null
39305390,50.0,50.0,Null
39305395,50.0,50.0,Null
39305320,50.0,50.0,Null
39305329,50.0,50.0,Null
39305327,50.0,50.0,Null
39305330,50.0,50.0,Null
39305332,50.0,50.0,Null
39305337,50.0,50.0,Null
39305341,50.0,50.0,Null
39305340,50.0,50.0,Null
39305344,50.0,50.0,Null
39305345,50.0,50.0,Null
39305352,50.0,50.0,Null
39305353,50.0,50.0,Null
39303097,50.0,50.0,Null
39303858,50.0,50.0,Null
39303086,50.0,50.0,Null
39303085,50.0,50.0,Null
39303869,50.0,50.0,Null
39303059,50.0,50.0,Null
39305196,50.0,50.0,Null
39301612,50.0,50.0,Null
39305189,50.0,50.0,Null
39303033,50.0,50.0,Null
39303030,50.0,50.0,Null
39303833,50.0,50.0,Null
39303012,50.0,50.0,Null
39303011,50.0,50.0,Null
39301603,50.0,50.0,Null
39303845,50.0,50.0,Null
39303019,50.0,50.0,Null
39303004,50.0,50.0,Null
39303010,50.0,50.0,Null
39304513,50.0,50.0,Null
39301634,50.0,50.0,Null
39292856,50.0,50.0,Null
39292858,50.0,50.0,Null
39292854,50.0,50.0,Null
39292869,50.0,50.0,Null
39291106,50.0,50.0,Null
39291118,50.0,50.0,Null
39292887,50.0,50.0,Null
39292886,50.0,50.0,Null
39292183,50.0,50.0,Null
39292186,50.0,50.0,Null
39292193,50.0,50.0,Null
39291179,50.0,50.0,Null
39291183,50.0,50.0,Null
39291146,50.0,50.0,Null
39291144,50.0,50.0,Null
39291156,50.0,50.0,Null
39291159,50.0,50.0,Null
39293662,50.0,50.0,Null
39294330,50.0,50.0,Null
39293679,50.0,50.0,Null
39294319,50.0,50.0,Null
39295831,50.0,50.0,Null
39295830,50.0,50.0,Null
39295811,50.0,50.0,Null
39295812,50.0,50.0,Null
39292137,50.0,50.0,Null
39292138,50.0,50.0,Null
39295878,50.0,50.0,Null
39292902,50.0,50.0,Null
39292134,50.0,50.0,Null
39292133,50.0,50.0,Null
39295866,50.0,50.0,Null
39292142,50.0,50.0,Null
39292141,50.0,50.0,Null
39292140,50.0,50.0,Null
39292927,50.0,50.0,Null
39292919,50.0,50.0,Null
39293619,50.0,50.0,Null
39292949,50.0,50.0,Null
39292930,50.0,50.0,Null
39295899,50.0,50.0,Null
39292967,50.0,50.0,Null
39293648,50.0,50.0,Null
39292968,50.0,50.0,Null
39293646,50.0,50.0,Null
39292113,50.0,50.0,Null
39295889,50.0,50.0,Null
39292951,50.0,50.0,Null
39293658,50.0,50.0,Null
39292952,50.0,50.0,Null
39292125,50.0,50.0,Null
39292994,50.0,50.0,Null
39291236,50.0,50.0,Null
39291233,50.0,50.0,Null
39291207,50.0,50.0,Null
39292976,50.0,50.0,Null
39290999,50.0,50.0,Null
39292090,50.0,50.0,Null
39292099,50.0,50.0,Null
39291210,50.0,50.0,Null
39290980,50.0,50.0,Null
39292078,50.0,50.0,Null
39292071,50.0,50.0,Null
39290958,50.0,50.0,Null
39290950,50.0,50.0,Null
39294273,50.0,50.0,Null
39290941,50.0,50.0,Null
39290943,50.0,50.0,Null
39294275,50.0,50.0,Null
39294274,50.0,50.0,Null
39294284,50.0,50.0,Null
39294283,50.0,50.0,Null
39294281,50.0,50.0,Null
39294288,50.0,50.0,Null
39294285,50.0,50.0,Null
39294295,50.0,50.0,Null
39294294,50.0,50.0,Null
39291263,50.0,50.0,Null
39294231,50.0,50.0,Null
39294232,50.0,50.0,Null
39291271,50.0,50.0,Null
39294247,50.0,50.0,Null
39294254,50.0,50.0,Null
39294257,50.0,50.0,Null
39291251,50.0,50.0,Null
39294207,50.0,50.0,Null
39294209,50.0,50.0,Null
39293552,50.0,50.0,Null
39293587,50.0,50.0,Null
39295719,50.0,50.0,Null
39295717,50.0,50.0,Null
39295700,50.0,50.0,Null
39292030,50.0,50.0,Null
39292040,50.0,50.0,Null
39292044,50.0,50.0,Null
39292028,50.0,50.0,Null
39293523,50.0,50.0,Null
39293522,50.0,50.0,Null
39293521,50.0,50.0,Null
39293501,50.0,50.0,Null
39293502,50.0,50.0,Null
39293507,50.0,50.0,Null
39295799,50.0,50.0,Null
39295793,50.0,50.0,Null
39293500,50.0,50.0,Null
39291315,50.0,50.0,Null
39279188,50.0,50.0,Null
39279945,50.0,50.0,Null
39279173,50.0,50.0,Null
39279930,50.0,50.0,Null
39280688,50.0,50.0,Null
39279180,50.0,50.0,Null
39279184,50.0,50.0,Null
39276317,50.0,50.0,Null
39276320,50.0,50.0,Null
39279101,50.0,50.0,Null
39276334,50.0,50.0,Null
39276344,50.0,50.0,Null
39276358,50.0,50.0,Null
39276352,50.0,50.0,Null
39277628,50.0,50.0,Null
39277626,50.0,50.0,Null
39277651,50.0,50.0,Null
39277649,50.0,50.0,Null
39279723,50.0,50.0,Null
39279730,50.0,50.0,Null
39280878,50.0,50.0,Null
39280877,50.0,50.0,Null
39279748,50.0,50.0,Null
39280893,50.0,50.0,Null
39279759,50.0,50.0,Null
39279753,50.0,50.0,Null
39278770,50.0,50.0,Null
39280192,50.0,50.0,Null
39276393,50.0,50.0,Null
39276396,50.0,50.0,Null
39278724,50.0,50.0,Null
39278740,50.0,50.0,Null
39277618,50.0,50.0,Null
39276388,50.0,50.0,Null
39279697,50.0,50.0,Null
39280926,50.0,50.0,Null
39280183,50.0,50.0,Null
39276452,50.0,50.0,Null
39280127,50.0,50.0,Null
39279657,50.0,50.0,Null
39278682,50.0,50.0,Null
39279644,50.0,50.0,Null
39276416,50.0,50.0,Null
39279668,50.0,50.0,Null
39276406,50.0,50.0,Null
39277586,50.0,50.0,Null
39277580,50.0,50.0,Null
39280900,50.0,50.0,Null
39280909,50.0,50.0,Null
39280908,50.0,50.0,Null
39277579,50.0,50.0,Null
39279869,50.0,50.0,Null
39278665,50.0,50.0,Null
39279878,50.0,50.0,Null
39280099,50.0,50.0,Null
39280091,50.0,50.0,Null
39279832,50.0,50.0,Null
39278616,50.0,50.0,Null
39280074,50.0,50.0,Null
39279806,50.0,50.0,Null
39279812,50.0,50.0,Null
39279818,50.0,50.0,Null
39276588,50.0,50.0,Null
39280061,50.0,50.0,Null
39276576,50.0,50.0,Null
39280035,50.0,50.0,Null
39276591,50.0,50.0,Null
39280031,50.0,50.0,Null
39280027,50.0,50.0,Null
39279793,50.0,50.0,Null
39278590,50.0,50.0,Null
39280014,50.0,50.0,Null
39276503,50.0,50.0,Null
39277494,50.0,50.0,Null
39277495,50.0,50.0,Null
39277497,50.0,50.0,Null
39276526,50.0,50.0,Null
39277467,50.0,50.0,Null
39276514,50.0,50.0,Null
39277439,50.0,50.0,Null
39277429,50.0,50.0,Null
39278902,50.0,50.0,Null
39277447,50.0,50.0,Null
39275975,50.0,50.0,Null
39278910,50.0,50.0,Null
39275965,50.0,50.0,Null
39275967,50.0,50.0,Null
39277417,50.0,50.0,Null
39278949,50.0,50.0,Null
39278981,50.0,50.0,Null
39278994,50.0,50.0,Null
39279503,50.0,50.0,Null
39279510,50.0,50.0,Null
39276686,50.0,50.0,Null
39279410,50.0,50.0,Null
39279414,50.0,50.0,Null
39279419,50.0,50.0,Null
39280352,50.0,50.0,Null
39279402,50.0,50.0,Null
39276670,50.0,50.0,Null
39276652,50.0,50.0,Null
39280371,50.0,50.0,Null
39279427,50.0,50.0,Null
39279453,50.0,50.0,Null
39279444,50.0,50.0,Null
39279471,50.0,50.0,Null
39279495,50.0,50.0,Null
39277386,50.0,50.0,Null
39277385,50.0,50.0,Null
39275933,50.0,50.0,Null
39277399,50.0,50.0,Null
39279489,50.0,50.0,Null
39277392,50.0,50.0,Null
30883199,50.0,50.0,Null
30882912,50.0,50.0,Null
30882012,50.0,50.0,Null
30880791,50.0,50.0,Null
30880790,50.0,50.0,Null
30880768,50.0,50.0,Null
30880734,50.0,50.0,Null
30880733,50.0,50.0,Null
30880736,50.0,50.0,Null
30880732,50.0,50.0,Null
30880738,50.0,50.0,Null
30880741,50.0,50.0,Null
30880722,50.0,50.0,Null
30881826,50.0,50.0,Null
31000449,50.0,50.0,Null
30882352,50.0,50.0,Null
30882347,50.0,50.0,Null
30882344,50.0,50.0,Null
30882342,50.0,50.0,Null
31001070,50.0,50.0,Null
31001072,50.0,50.0,Null
31000803,50.0,50.0,Null
39290002,50.0,50.0,Null
39289545,50.0,50.0,Null
39289542,50.0,50.0,Null
39286994,50.0,50.0,Null
39290018,50.0,50.0,Null
39289534,50.0,50.0,Null
39286064,50.0,50.0,Null
39286991,50.0,50.0,Null
39290029,50.0,50.0,Null
39289464,50.0,50.0,Null
39287320,50.0,50.0,Null
39289461,50.0,50.0,Null
39289462,50.0,50.0,Null
39287322,50.0,50.0,Null
39287323,50.0,50.0,Null
39287328,50.0,50.0,Null
39286943,50.0,50.0,Null
39286163,50.0,50.0,Null
39287335,50.0,50.0,Null
39287336,50.0,50.0,Null
39287338,50.0,50.0,Null
39287339,50.0,50.0,Null
39289479,50.0,50.0,Null
39286132,50.0,50.0,Null
39289444,50.0,50.0,Null
39287306,50.0,50.0,Null
39286965,50.0,50.0,Null
39286134,50.0,50.0,Null
39289459,50.0,50.0,Null
39287318,50.0,50.0,Null
39287319,50.0,50.0,Null
39287366,50.0,50.0,Null
39286116,50.0,50.0,Null
39287364,50.0,50.0,Null
39287362,50.0,50.0,Null
39287378,50.0,50.0,Null
39286129,50.0,50.0,Null
39287376,50.0,50.0,Null
39287349,50.0,50.0,Null
39287348,50.0,50.0,Null
39287345,50.0,50.0,Null
39287344,50.0,50.0,Null
39287343,50.0,50.0,Null
39289483,50.0,50.0,Null
39289486,50.0,50.0,Null
39289490,50.0,50.0,Null
39287359,50.0,50.0,Null
39287355,50.0,50.0,Null
39287358,50.0,50.0,Null
39286102,50.0,50.0,Null
39286918,50.0,50.0,Null
39286916,50.0,50.0,Null
39286912,50.0,50.0,Null
39288447,50.0,50.0,Null
39288413,50.0,50.0,Null
39290150,50.0,50.0,Null
39288485,50.0,50.0,Null
39288471,50.0,50.0,Null
39288493,50.0,50.0,Null
39288499,50.0,50.0,Null
39287399,50.0,50.0,Null
39289609,50.0,50.0,Null
39287380,50.0,50.0,Null
39286897,50.0,50.0,Null
39289639,50.0,50.0,Null
39289631,50.0,50.0,Null
39290915,50.0,50.0,Null
39290913,50.0,50.0,Null
39290134,50.0,50.0,Null
39289652,50.0,50.0,Null
39290136,50.0,50.0,Null
39290141,50.0,50.0,Null
39289642,50.0,50.0,Null
39289640,50.0,50.0,Null
39289647,50.0,50.0,Null
39289646,50.0,50.0,Null
39289644,50.0,50.0,Null
39290110,50.0,50.0,Null
39289673,50.0,50.0,Null
39289675,50.0,50.0,Null
39289678,50.0,50.0,Null
39290113,50.0,50.0,Null
39289664,50.0,50.0,Null
39289662,50.0,50.0,Null
39290124,50.0,50.0,Null
39289566,50.0,50.0,Null
39286843,50.0,50.0,Null
39286019,50.0,50.0,Null
39287422,50.0,50.0,Null
39286011,50.0,50.0,Null
39287432,50.0,50.0,Null
39286021,50.0,50.0,Null
39286038,50.0,50.0,Null
39289584,50.0,50.0,Null
39287441,50.0,50.0,Null
39289581,50.0,50.0,Null
39289582,50.0,50.0,Null
39287440,50.0,50.0,Null
39287456,50.0,50.0,Null
39288506,50.0,50.0,Null
39287459,50.0,50.0,Null
39289597,50.0,50.0,Null
39286806,50.0,50.0,Null
39286008,50.0,50.0,Null
39288553,50.0,50.0,Null
39288551,50.0,50.0,Null
39288576,50.0,50.0,Null
39288587,50.0,50.0,Null
39288580,50.0,50.0,Null
39288581,50.0,50.0,Null
39288527,50.0,50.0,Null
39287412,50.0,50.0,Null
39288548,50.0,50.0,Null
39290846,50.0,50.0,Null
39290842,50.0,50.0,Null
39290847,50.0,50.0,Null
39290833,50.0,50.0,Null
39290832,50.0,50.0,Null
39290831,50.0,50.0,Null
39290837,50.0,50.0,Null
39290836,50.0,50.0,Null
39290864,50.0,50.0,Null
39290863,50.0,50.0,Null
39290861,50.0,50.0,Null
39290867,50.0,50.0,Null
39290859,50.0,50.0,Null
39288594,50.0,50.0,Null
39290882,50.0,50.0,Null
39290872,50.0,50.0,Null
39290893,50.0,50.0,Null
39289318,50.0,50.0,Null
39289319,50.0,50.0,Null
39289310,50.0,50.0,Null
39289305,50.0,50.0,Null
39286746,50.0,50.0,Null
39289302,50.0,50.0,Null
39289306,50.0,50.0,Null
39287088,50.0,50.0,Null
39287085,50.0,50.0,Null
39287077,50.0,50.0,Null
39287081,50.0,50.0,Null
39287050,50.0,50.0,Null
39290806,50.0,50.0,Null
39290802,50.0,50.0,Null
39287943,50.0,50.0,Null
39286782,50.0,50.0,Null
39286789,50.0,50.0,Null
39286787,50.0,50.0,Null
39286785,50.0,50.0,Null
39286783,50.0,50.0,Null
39287952,50.0,50.0,Null
39286784,50.0,50.0,Null
39290825,50.0,50.0,Null
39290826,50.0,50.0,Null
39287031,50.0,50.0,Null
39290827,50.0,50.0,Null
39290828,50.0,50.0,Null
39290829,50.0,50.0,Null
39286793,50.0,50.0,Null
39290821,50.0,50.0,Null
39290822,50.0,50.0,Null
39287964,50.0,50.0,Null
39290816,50.0,50.0,Null
39290817,50.0,50.0,Null
39290814,50.0,50.0,Null
39290815,50.0,50.0,Null
39290818,50.0,50.0,Null
39290813,50.0,50.0,Null
39287917,50.0,50.0,Null
39289266,50.0,50.0,Null
39289267,50.0,50.0,Null
39287120,50.0,50.0,Null
39289281,50.0,50.0,Null
39289282,50.0,50.0,Null
39289280,50.0,50.0,Null
39289279,50.0,50.0,Null
39289278,50.0,50.0,Null
39289277,50.0,50.0,Null
39287132,50.0,50.0,Null
39289273,50.0,50.0,Null
39289247,50.0,50.0,Null
39287103,50.0,50.0,Null
39289244,50.0,50.0,Null
39289243,50.0,50.0,Null
39289246,50.0,50.0,Null
39287920,50.0,50.0,Null
39289259,50.0,50.0,Null
39287923,50.0,50.0,Null
39289258,50.0,50.0,Null
39287116,50.0,50.0,Null
39289251,50.0,50.0,Null
39289250,50.0,50.0,Null
39289257,50.0,50.0,Null
39289256,50.0,50.0,Null
39289222,50.0,50.0,Null
39289223,50.0,50.0,Null
39289220,50.0,50.0,Null
39289229,50.0,50.0,Null
39288628,50.0,50.0,Null
39289234,50.0,50.0,Null
39289232,50.0,50.0,Null
39288621,50.0,50.0,Null
39289202,50.0,50.0,Null
39289203,50.0,50.0,Null
39289206,50.0,50.0,Null
39289216,50.0,50.0,Null
39289214,50.0,50.0,Null
39290798,50.0,50.0,Null
39288655,50.0,50.0,Null
39290795,50.0,50.0,Null
39288650,50.0,50.0,Null
39288635,50.0,50.0,Null
39289285,50.0,50.0,Null
39289284,50.0,50.0,Null
39289289,50.0,50.0,Null
39289287,50.0,50.0,Null
39289288,50.0,50.0,Null
39289293,50.0,50.0,Null
39289291,50.0,50.0,Null
39289290,50.0,50.0,Null
39289295,50.0,50.0,Null
39289296,50.0,50.0,Null
39289299,50.0,50.0,Null
39290728,50.0,50.0,Null
39290783,50.0,50.0,Null
39290786,50.0,50.0,Null
39290784,50.0,50.0,Null
39290785,50.0,50.0,Null
39290758,50.0,50.0,Null
39290753,50.0,50.0,Null
39289410,50.0,50.0,Null
39287199,50.0,50.0,Null
39287198,50.0,50.0,Null
39289417,50.0,50.0,Null
39289413,50.0,50.0,Null
39289414,50.0,50.0,Null
39289408,50.0,50.0,Null
39289405,50.0,50.0,Null
39289404,50.0,50.0,Null
39286644,50.0,50.0,Null
39289409,50.0,50.0,Null
39289431,50.0,50.0,Null
39289430,50.0,50.0,Null
39289432,50.0,50.0,Null
39286612,50.0,50.0,Null
39289434,50.0,50.0,Null
39286625,50.0,50.0,Null
39289428,50.0,50.0,Null
39290701,50.0,50.0,Null
39287155,50.0,50.0,Null
39286670,50.0,50.0,Null
39286686,50.0,50.0,Null
39287141,50.0,50.0,Null
39287142,50.0,50.0,Null
39287176,50.0,50.0,Null
39287180,50.0,50.0,Null
39289361,50.0,50.0,Null
39287225,50.0,50.0,Null
39287224,50.0,50.0,Null
39289372,50.0,50.0,Null
39287237,50.0,50.0,Null
39289388,50.0,50.0,Null
39289382,50.0,50.0,Null
39288716,50.0,50.0,Null
39289324,50.0,50.0,Null
39288713,50.0,50.0,Null
39289325,50.0,50.0,Null
39289326,50.0,50.0,Null
39289327,50.0,50.0,Null
39289329,50.0,50.0,Null
39289322,50.0,50.0,Null
39289323,50.0,50.0,Null
39289338,50.0,50.0,Null
39289335,50.0,50.0,Null
39289336,50.0,50.0,Null
39289332,50.0,50.0,Null
39287204,50.0,50.0,Null
39289347,50.0,50.0,Null
39287206,50.0,50.0,Null
39289345,50.0,50.0,Null
39287200,50.0,50.0,Null
39287215,50.0,50.0,Null
39289357,50.0,50.0,Null
39289350,50.0,50.0,Null
39288753,50.0,50.0,Null
39290690,50.0,50.0,Null
39290677,50.0,50.0,Null
39290675,50.0,50.0,Null
39288781,50.0,50.0,Null
39290685,50.0,50.0,Null
39288787,50.0,50.0,Null
39290680,50.0,50.0,Null
39290681,50.0,50.0,Null
39290682,50.0,50.0,Null
39289981,50.0,50.0,Null
39289985,50.0,50.0,Null
39286546,50.0,50.0,Null
39287713,50.0,50.0,Null
39287704,50.0,50.0,Null
39286534,50.0,50.0,Null
39287737,50.0,50.0,Null
39286560,50.0,50.0,Null
39286568,50.0,50.0,Null
39289971,50.0,50.0,Null
39287724,50.0,50.0,Null
39286558,50.0,50.0,Null
39286508,50.0,50.0,Null
39286504,50.0,50.0,Null
39288887,50.0,50.0,Null
39287752,50.0,50.0,Null
39288885,50.0,50.0,Null
39288884,50.0,50.0,Null
39289198,50.0,50.0,Null
39288880,50.0,50.0,Null
39287749,50.0,50.0,Null
39288878,50.0,50.0,Null
39287740,50.0,50.0,Null
39288870,50.0,50.0,Null
39289187,50.0,50.0,Null
39289182,50.0,50.0,Null
39289181,50.0,50.0,Null
39287773,50.0,50.0,Null
39287774,50.0,50.0,Null
39287778,50.0,50.0,Null
39287770,50.0,50.0,Null
39287771,50.0,50.0,Null
39286519,50.0,50.0,Null
39288896,50.0,50.0,Null
39287765,50.0,50.0,Null
39288898,50.0,50.0,Null
39288899,50.0,50.0,Null
39287769,50.0,50.0,Null
39287766,50.0,50.0,Null
39287760,50.0,50.0,Null
39289162,50.0,50.0,Null
39287761,50.0,50.0,Null
39288894,50.0,50.0,Null
39289153,50.0,50.0,Null
39290638,50.0,50.0,Null
39289156,50.0,50.0,Null
39289157,50.0,50.0,Null
39288844,50.0,50.0,Null
39288841,50.0,50.0,Null
39288842,50.0,50.0,Null
39289908,50.0,50.0,Null
39287781,50.0,50.0,Null
39287780,50.0,50.0,Null
39287783,50.0,50.0,Null
39289146,50.0,50.0,Null
39287788,50.0,50.0,Null
39285930,50.0,50.0,Null
39289914,50.0,50.0,Null
39289913,50.0,50.0,Null
39288832,50.0,50.0,Null
39291336,50.0,50.0,Null
39295683,50.0,50.0,Null
39294592,50.0,50.0,Null
39291387,50.0,50.0,Null
39294546,50.0,50.0,Null
39294549,50.0,50.0,Null
39293463,50.0,50.0,Null
39294533,50.0,50.0,Null
39293499,50.0,50.0,Null
39293497,50.0,50.0,Null
39294586,50.0,50.0,Null
39294583,50.0,50.0,Null
39292306,50.0,50.0,Null
39293432,50.0,50.0,Null
39293447,50.0,50.0,Null
39294561,50.0,50.0,Null
39293442,50.0,50.0,Null
39293443,50.0,50.0,Null
39294567,50.0,50.0,Null
39294566,50.0,50.0,Null
39292324,50.0,50.0,Null
39293459,50.0,50.0,Null
39293457,50.0,50.0,Null
39294554,50.0,50.0,Null
39277011,50.0,50.0,Null
39276838,50.0,50.0,Null
39277003,50.0,50.0,Null
39276846,50.0,50.0,Null
39276847,50.0,50.0,Null
39280603,50.0,50.0,Null
